wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;w3;grupa_wiekowa;w1_0_11;w1_12_19;w1_20_39;w1_40_59;w1_60_69;w1_70plus;wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA;woj.;pow;nazwa;kod
wielkopolskie;wrzesiñski;gm.w. Ko³aczkowo;5988;1943;1050;17,5;:;0;32;369;596;527;419;wielkopolskie;wrzesiñski;gm.w. Ko³aczkowo;30;30;1;2;Ko³aczkowo;gmina wiejska;43831;WIELKOPOLSKIE;wrzesiñski;gm.w. Ko³aczkowo;303001
wielkopolskie;wrzesiñski;gm.m-w. Mi³os³aw;10144;3879;1894;18,7;:;0;80;703;1312;932;852;wielkopolskie;wrzesiñski;gm.m-w. Mi³os³aw;30;30;2;3;Mi³os³aw;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;wrzesiñski;gm.m-w. Mi³os³aw;303002
wielkopolskie;wrzesiñski;gm.m-w. Nekla;7617;3140;1432;18,8;:;0;109;780;1183;604;464;wielkopolskie;wrzesiñski;gm.m-w. Nekla;30;30;3;3;Nekla;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;wrzesiñski;gm.m-w. Nekla;303003
wielkopolskie;wrzesiñski;gm.m-w. Pyzdry;6863;2443;1579;23;:;0;34;403;811;632;563;wielkopolskie;wrzesiñski;gm.m-w. Pyzdry;30;30;4;3;Pyzdry;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;wrzesiñski;gm.m-w. Pyzdry;303004
wielkopolskie;wrzesiñski;gm.m-w. Wrzeœnia;47425;19993;10617;22,4;:;0;522;4586;6681;4089;4115;wielkopolskie;wrzesiñski;gm.m-w. Wrzeœnia;30;30;5;3;Wrzeœnia;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;wrzesiñski;gm.m-w. Wrzeœnia;303005
wielkopolskie;z³otowski;m. Z³otów;18437;7370;3992;21,7;:;0;170;1394;2253;1818;1735;wielkopolskie;z³otowski;m. Z³otów;30;31;1;1;Z³otów;gmina miejska;43831;WIELKOPOLSKIE;z³otowski;m. Z³otów;303101
wielkopolskie;z³otowski;gm.m-w. Jastrowie;11415;3934;2536;22,2;:;0;68;615;1231;1073;947;wielkopolskie;z³otowski;gm.m-w. Jastrowie;30;31;2;3;Jastrowie;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.m-w. Jastrowie;303102
wielkopolskie;z³otowski;gm.m-w. Krajenka;7524;2501;1165;15,5;:;0;81;494;842;620;464;wielkopolskie;z³otowski;gm.m-w. Krajenka;30;31;3;3;Krajenka;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.m-w. Krajenka;303103
wielkopolskie;z³otowski;gm.w. Lipka;5490;1805;900;16,4;:;0;35;347;568;455;400;wielkopolskie;z³otowski;gm.w. Lipka;30;31;4;2;Lipka;gmina wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.w. Lipka;303104
wielkopolskie;z³otowski;gm.m-w. Okonek;8441;3138;1696;20,1;:;0;64;562;1053;711;748;wielkopolskie;z³otowski;gm.m-w. Okonek;30;31;5;3;Okonek;gmina miejsko-wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.m-w. Okonek;303105
wielkopolskie;z³otowski;gm.w. Tarnówka;2969;839;469;15,8;:;0;23;135;245;235;201;wielkopolskie;z³otowski;gm.w. Tarnówka;30;31;6;2;Tarnówka;gmina wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.w. Tarnówka;303106
wielkopolskie;z³otowski;gm.w. Zakrzewo;4880;1330;624;12,8;:;0;30;257;429;338;276;wielkopolskie;z³otowski;gm.w. Zakrzewo;30;31;7;2;Zakrzewo;gmina wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.w. Zakrzewo;303107
wielkopolskie;z³otowski;gm.w. Z³otów;10005;2620;1212;12,1;:;0;75;483;900;642;520;wielkopolskie;z³otowski;gm.w. Z³otów;30;31;8;2;Z³otów;gmina wiejska;43831;WIELKOPOLSKIE;z³otowski;gm.w. Z³otów;303108
wielkopolskie;Kalisz;Kalisz;99106;42602;26196;26,4;:;0;1104;7562;13593;9209;11134;wielkopolskie;Kalisz;Kalisz;30;61;1;1;Kalisz;gmina miejska;43831;WIELKOPOLSKIE;Kalisz;Kalisz;306101
wielkopolskie;Konin;Konin;72539;32101;19878;27,4;:;0;652;5332;9857;7313;8947;wielkopolskie;Konin;Konin;30;62;1;1;Konin;gmina miejska;43831;WIELKOPOLSKIE;Konin;Konin;306201
wielkopolskie;Leszno;Leszno;62854;27192;16726;26,6;:;0;674;5202;8783;5907;6626;wielkopolskie;Leszno;Leszno;30;63;1;1;Leszno;gmina miejska;43831;WIELKOPOLSKIE;Leszno;Leszno;306301
wielkopolskie;Poznañ;Poznañ;532048;300168;189852;35,7;:;0;9674;84994;88775;51402;65323;wielkopolskie;Poznañ;Poznañ;30;64;1;1;Poznañ;gmina miejska;43831;WIELKOPOLSKIE;Poznañ;Poznañ;306401
zachodniopomorskie;bia³ogardzki;m. Bia³ogard;23950;9372;6357;26,5;:;0;272;1583;3002;2222;2293;zachodniopomorskie;bia³ogardzki;m. Bia³ogard;32;1;1;1;Bia³ogard;gmina miejska;43831;ZACHODNIOPOMORSKIE;bia³ogardzki;m. Bia³ogard;320101
zachodniopomorskie;bia³ogardzki;gm.w. Bia³ogard;7543;2238;1392;18,5;:;0;51;440;819;540;388;zachodniopomorskie;bia³ogardzki;gm.w. Bia³ogard;32;1;2;2;Bia³ogard;gmina wiejska;43831;ZACHODNIOPOMORSKIE;bia³ogardzki;gm.w. Bia³ogard;320102
zachodniopomorskie;bia³ogardzki;gm.m-w. Karlino;9093;3072;2056;22,6;:;0;98;543;983;806;642;zachodniopomorskie;bia³ogardzki;gm.m-w. Karlino;32;1;3;3;Karlino;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;bia³ogardzki;gm.m-w. Karlino;320103
zachodniopomorskie;bia³ogardzki;gm.m-w. Tychowo;6718;2005;1286;19,1;:;0;31;358;561;594;461;zachodniopomorskie;bia³ogardzki;gm.m-w. Tychowo;32;1;4;3;Tychowo;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;bia³ogardzki;gm.m-w. Tychowo;320104
zachodniopomorskie;choszczeñski;gm.w. Bierzwnik;4666;2072;1310;28,1;:;0;51;368;668;497;488;zachodniopomorskie;choszczeñski;gm.w. Bierzwnik;32;2;1;2;Bierzwnik;gmina wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.w. Bierzwnik;320201
zachodniopomorskie;choszczeñski;gm.m-w. Choszczno;21529;8967;5597;26;:;0;200;1676;2798;2189;2104;zachodniopomorskie;choszczeñski;gm.m-w. Choszczno;32;2;2;3;Choszczno;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.m-w. Choszczno;320202
zachodniopomorskie;choszczeñski;gm.m-w. Drawno;4993;2006;1177;23,6;:;0;53;343;619;543;448;zachodniopomorskie;choszczeñski;gm.m-w. Drawno;32;2;3;3;Drawno;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.m-w. Drawno;320203
zachodniopomorskie;choszczeñski;gm.w. Krzêcin;3622;1376;855;23,6;:;0;17;246;475;357;281;zachodniopomorskie;choszczeñski;gm.w. Krzêcin;32;2;4;2;Krzêcin;gmina wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.w. Krzêcin;320204
zachodniopomorskie;choszczeñski;gm.m-w. Pe³czyce;7710;2385;1331;17,3;:;0;74;447;754;577;533;zachodniopomorskie;choszczeñski;gm.m-w. Pe³czyce;32;2;5;3;Pe³czyce;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.m-w. Pe³czyce;320205
zachodniopomorskie;choszczeñski;gm.m-w. Recz;5450;1825;1126;20,7;:;0;44;315;549;496;421;zachodniopomorskie;choszczeñski;gm.m-w. Recz;32;2;6;3;Recz;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;choszczeñski;gm.m-w. Recz;320206
zachodniopomorskie;drawski;gm.m-w. Czaplinek;11740;3976;2232;19;:;0;66;656;1242;1071;941;zachodniopomorskie;drawski;gm.m-w. Czaplinek;32;3;1;3;Czaplinek;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;drawski;gm.m-w. Czaplinek;320301
zachodniopomorskie;drawski;gm.m-w. Drawsko Pomorskie;17008;6992;4772;28,1;:;0;187;1233;2256;1693;1623;zachodniopomorskie;drawski;gm.m-w. Drawsko Pomorskie;32;3;2;3;Drawsko Pomorskie;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;drawski;gm.m-w. Drawsko Pomorskie;320302
zachodniopomorskie;drawski;gm.m-w. Kalisz Pomorski;7330;2789;1560;21,3;:;0;78;537;905;693;576;zachodniopomorskie;drawski;gm.m-w. Kalisz Pomorski;32;3;3;3;Kalisz Pomorski;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;drawski;gm.m-w. Kalisz Pomorski;320303
zachodniopomorskie;drawski;gm.w. Wierzchowo;4192;1760;1109;26,5;:;0;46;307;569;461;377;zachodniopomorskie;drawski;gm.w. Wierzchowo;32;3;5;2;Wierzchowo;gmina wiejska;43831;ZACHODNIOPOMORSKIE;drawski;gm.w. Wierzchowo;320305
zachodniopomorskie;drawski;gm.m-w. Z³ocieniec;16212;5951;3759;23,2;:;0;95;1053;1776;1553;1474;zachodniopomorskie;drawski;gm.m-w. Z³ocieniec;32;3;6;3;Z³ocieniec;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;drawski;gm.m-w. Z³ocieniec;320306
zachodniopomorskie;goleniowski;gm.m-w. Goleniów;36139;15141;9105;25,2;:;0;468;3170;5232;3355;2916;zachodniopomorskie;goleniowski;gm.m-w. Goleniów;32;4;2;3;Goleniów;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.m-w. Goleniów;320402
zachodniopomorskie;goleniowski;gm.m-w. Maszewo;8768;2801;1771;20,2;:;1;58;527;992;649;574;zachodniopomorskie;goleniowski;gm.m-w. Maszewo;32;4;3;3;Maszewo;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.m-w. Maszewo;320403
zachodniopomorskie;goleniowski;gm.m-w. Nowogard;24515;9054;5707;23,3;:;0;179;1665;2930;2243;2037;zachodniopomorskie;goleniowski;gm.m-w. Nowogard;32;4;4;3;Nowogard;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.m-w. Nowogard;320404
zachodniopomorskie;goleniowski;gm.w. Osina;3024;1022;684;22,6;:;0;23;168;371;247;213;zachodniopomorskie;goleniowski;gm.w. Osina;32;4;5;2;Osina;gmina wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.w. Osina;320405
zachodniopomorskie;goleniowski;gm.w. Przybiernów;5007;1834;1108;22,1;:;0;44;323;648;455;364;zachodniopomorskie;goleniowski;gm.w. Przybiernów;32;4;6;2;Przybiernów;gmina wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.w. Przybiernów;320406
zachodniopomorskie;goleniowski;gm.m-w. Stepnica;4857;1769;1011;20,8;:;0;41;318;617;456;337;zachodniopomorskie;goleniowski;gm.m-w. Stepnica;32;4;7;3;Stepnica;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;goleniowski;gm.m-w. Stepnica;320407
zachodniopomorskie;gryficki;gm.w. Brojce;3664;1068;648;17,7;:;0;31;229;343;266;199;zachodniopomorskie;gryficki;gm.w. Brojce;32;5;1;2;Brojce;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.w. Brojce;320501
zachodniopomorskie;gryficki;gm.m-w. Gryfice;23647;9141;5671;24;:;0;176;1708;2892;2286;2079;zachodniopomorskie;gryficki;gm.m-w. Gryfice;32;5;2;3;Gryfice;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.m-w. Gryfice;320502
zachodniopomorskie;gryficki;gm.w. Karnice;3965;1426;943;23,8;:;0;21;244;496;367;298;zachodniopomorskie;gryficki;gm.w. Karnice;32;5;3;2;Karnice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.w. Karnice;320503
zachodniopomorskie;gryficki;gm.m-w. P³oty;8721;2776;1706;19,6;:;0;56;500;895;740;585;zachodniopomorskie;gryficki;gm.m-w. P³oty;32;5;4;3;P³oty;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.m-w. P³oty;320504
zachodniopomorskie;gryficki;gm.w. Rewal;3852;1733;1124;29,2;:;0;35;317;601;389;391;zachodniopomorskie;gryficki;gm.w. Rewal;32;5;7;2;Rewal;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.w. Rewal;320507
zachodniopomorskie;gryficki;gm.m-w. Trzebiatów;15995;6174;4154;26;:;0;95;1171;2165;1529;1214;zachodniopomorskie;gryficki;gm.m-w. Trzebiatów;32;5;8;3;Trzebiatów;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryficki;gm.m-w. Trzebiatów;320508
zachodniopomorskie;gryfiñski;gm.w. Banie;6253;2180;1149;18,4;:;0;50;403;714;565;448;zachodniopomorskie;gryfiñski;gm.w. Banie;32;6;1;2;Banie;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.w. Banie;320601
zachodniopomorskie;gryfiñski;gm.m-w. Cedynia;4168;1564;1122;26,9;:;0;23;305;542;377;317;zachodniopomorskie;gryfiñski;gm.m-w. Cedynia;32;6;2;3;Cedynia;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Cedynia;320602
zachodniopomorskie;gryfiñski;gm.m-w. Chojna;13616;4763;3400;25;:;0;64;816;1656;1253;974;zachodniopomorskie;gryfiñski;gm.m-w. Chojna;32;6;3;3;Chojna;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Chojna;320603
zachodniopomorskie;gryfiñski;gm.m-w. Gryfino;31626;13634;8413;26,6;:;0;363;2631;4475;3326;2839;zachodniopomorskie;gryfiñski;gm.m-w. Gryfino;32;6;4;3;Gryfino;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Gryfino;320604
zachodniopomorskie;gryfiñski;gm.m-w. Mieszkowice;7020;2463;1466;20,9;:;0;33;451;836;612;531;zachodniopomorskie;gryfiñski;gm.m-w. Mieszkowice;32;6;5;3;Mieszkowice;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Mieszkowice;320605
zachodniopomorskie;gryfiñski;gm.m-w. Moryñ;4244;1612;1166;27,5;:;0;22;250;565;416;359;zachodniopomorskie;gryfiñski;gm.m-w. Moryñ;32;6;6;3;Moryñ;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Moryñ;320606
zachodniopomorskie;gryfiñski;gm.w. Stare Czarnowo;3797;1592;996;26,2;:;0;45;296;547;369;335;zachodniopomorskie;gryfiñski;gm.w. Stare Czarnowo;32;6;7;2;Stare Czarnowo;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.w. Stare Czarnowo;320607
zachodniopomorskie;gryfiñski;gm.m-w. Trzciñsko-Zdrój;5174;1721;1053;20,4;:;0;27;294;542;416;442;zachodniopomorskie;gryfiñski;gm.m-w. Trzciñsko-Zdrój;32;6;8;3;Trzciñsko-Zdrój;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.m-w. Trzciñsko-Zdrój;320608
zachodniopomorskie;gryfiñski;gm.w. Widuchowa;5391;1746;1076;20;:;0;19;296;575;485;371;zachodniopomorskie;gryfiñski;gm.w. Widuchowa;32;6;9;2;Widuchowa;gmina wiejska;43831;ZACHODNIOPOMORSKIE;gryfiñski;gm.w. Widuchowa;320609
zachodniopomorskie;kamieñski;gm.m-w. Dziwnów;3939;1871;1258;31,9;:;0;42;314;616;462;437;zachodniopomorskie;kamieñski;gm.m-w. Dziwnów;32;7;1;3;Dziwnów;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.m-w. Dziwnów;320701
zachodniopomorskie;kamieñski;gm.m-w. Golczewo;5844;2182;1537;26,3;:;0;41;421;675;592;453;zachodniopomorskie;kamieñski;gm.m-w. Golczewo;32;7;2;3;Golczewo;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.m-w. Golczewo;320702
zachodniopomorskie;kamieñski;gm.m-w. Kamieñ Pomorski;14217;6048;4032;28,4;:;0;106;1040;1843;1552;1507;zachodniopomorskie;kamieñski;gm.m-w. Kamieñ Pomorski;32;7;3;3;Kamieñ Pomorski;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.m-w. Kamieñ Pomorski;320703
zachodniopomorskie;kamieñski;gm.m-w. Miêdzyzdroje;6398;2853;1841;28,8;:;0;59;507;882;739;666;zachodniopomorskie;kamieñski;gm.m-w. Miêdzyzdroje;32;7;4;3;Miêdzyzdroje;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.m-w. Miêdzyzdroje;320704
zachodniopomorskie;kamieñski;gm.w. Œwierzno;4213;1436;935;22,2;:;0;28;293;443;408;264;zachodniopomorskie;kamieñski;gm.w. Œwierzno;32;7;5;2;Œwierzno;gmina wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.w. Œwierzno;320705
zachodniopomorskie;kamieñski;gm.m-w. Wolin;12081;4409;2883;23,9;:;0;118;718;1282;1247;1044;zachodniopomorskie;kamieñski;gm.m-w. Wolin;32;7;6;3;Wolin;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;kamieñski;gm.m-w. Wolin;320706
zachodniopomorskie;ko³obrzeski;m. Ko³obrzeg;46198;21533;14783;32;:;0;417;3641;6853;5098;5524;zachodniopomorskie;ko³obrzeski;m. Ko³obrzeg;32;8;1;1;Ko³obrzeg;gmina miejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;m. Ko³obrzeg;320801
zachodniopomorskie;ko³obrzeski;gm.w. Dygowo;5609;2447;1770;31,6;:;0;41;472;870;602;462;zachodniopomorskie;ko³obrzeski;gm.w. Dygowo;32;8;2;2;Dygowo;gmina wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.w. Dygowo;320802
zachodniopomorskie;ko³obrzeski;gm.m-w. Goœcino;5133;2009;1370;26,7;:;0;39;390;649;510;421;zachodniopomorskie;ko³obrzeski;gm.m-w. Goœcino;32;8;3;3;Goœcino;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.m-w. Goœcino;320803
zachodniopomorskie;ko³obrzeski;gm.w. Ko³obrzeg;10964;4657;3033;27,7;:;0;105;976;1778;1068;730;zachodniopomorskie;ko³obrzeski;gm.w. Ko³obrzeg;32;8;4;2;Ko³obrzeg;gmina wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.w. Ko³obrzeg;320804
zachodniopomorskie;ko³obrzeski;gm.w. Rymañ;3904;1204;709;18,2;:;0;22;180;407;315;280;zachodniopomorskie;ko³obrzeski;gm.w. Rymañ;32;8;5;2;Rymañ;gmina wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.w. Rymañ;320805
zachodniopomorskie;ko³obrzeski;gm.w. Siemyœl;3875;1403;931;24;:;0;28;284;512;328;251;zachodniopomorskie;ko³obrzeski;gm.w. Siemyœl;32;8;6;2;Siemyœl;gmina wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.w. Siemyœl;320806
zachodniopomorskie;ko³obrzeski;gm.w. Ustronie Morskie;3617;1732;1023;28,3;:;0;36;358;576;392;370;zachodniopomorskie;ko³obrzeski;gm.w. Ustronie Morskie;32;8;7;2;Ustronie Morskie;gmina wiejska;43831;ZACHODNIOPOMORSKIE;ko³obrzeski;gm.w. Ustronie Morskie;320807
zachodniopomorskie;koszaliñski;gm.w. Bêdzino;8639;3375;2248;26;:;0;91;656;1163;867;598;zachodniopomorskie;koszaliñski;gm.w. Bêdzino;32;9;1;2;Bêdzino;gmina wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.w. Bêdzino;320901
zachodniopomorskie;koszaliñski;gm.w. Biesiekierz;7199;2979;2095;29,1;:;0;73;622;1171;641;472;zachodniopomorskie;koszaliñski;gm.w. Biesiekierz;32;9;2;2;Biesiekierz;gmina wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.w. Biesiekierz;320902
zachodniopomorskie;koszaliñski;gm.m-w. Bobolice;8857;3277;2335;26,4;:;0;45;573;1099;845;715;zachodniopomorskie;koszaliñski;gm.m-w. Bobolice;32;9;3;3;Bobolice;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.m-w. Bobolice;320903
zachodniopomorskie;koszaliñski;gm.w. Manowo;6919;2591;1514;21,9;:;0;77;462;922;677;453;zachodniopomorskie;koszaliñski;gm.w. Manowo;32;9;4;2;Manowo;gmina wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.w. Manowo;320904
zachodniopomorskie;koszaliñski;gm.m-w. Mielno;4881;2111;1364;27,9;:;0;48;356;660;552;495;zachodniopomorskie;koszaliñski;gm.m-w. Mielno;32;9;5;3;Mielno;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.m-w. Mielno;320905
zachodniopomorskie;koszaliñski;gm.m-w. Polanów;8532;3090;2249;26,4;:;0;51;507;1004;877;651;zachodniopomorskie;koszaliñski;gm.m-w. Polanów;32;9;6;3;Polanów;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.m-w. Polanów;320906
zachodniopomorskie;koszaliñski;gm.m-w. Sianów;13852;4817;2773;20;:;0;143;925;1721;1197;831;zachodniopomorskie;koszaliñski;gm.m-w. Sianów;32;9;7;3;Sianów;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.m-w. Sianów;320907
zachodniopomorskie;koszaliñski;gm.w. Œwieszyno;7626;3111;2023;26,5;:;0;103;670;1223;667;448;zachodniopomorskie;koszaliñski;gm.w. Œwieszyno;32;9;8;2;Œwieszyno;gmina wiejska;43831;ZACHODNIOPOMORSKIE;koszaliñski;gm.w. Œwieszyno;320908
zachodniopomorskie;myœliborski;gm.m-w. Barlinek;19220;6957;4071;21,2;:;0;184;1188;2246;1694;1645;zachodniopomorskie;myœliborski;gm.m-w. Barlinek;32;10;1;3;Barlinek;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;myœliborski;gm.m-w. Barlinek;321001
zachodniopomorskie;myœliborski;gm.w. Boleszkowice;2846;885;501;17,6;:;0;25;176;301;210;173;zachodniopomorskie;myœliborski;gm.w. Boleszkowice;32;10;2;2;Boleszkowice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;myœliborski;gm.w. Boleszkowice;321002
zachodniopomorskie;myœliborski;gm.m-w. Dêbno;20386;6516;4040;19,8;:;0;160;1183;2134;1589;1450;zachodniopomorskie;myœliborski;gm.m-w. Dêbno;32;10;3;3;Dêbno;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;myœliborski;gm.m-w. Dêbno;321003
zachodniopomorskie;myœliborski;gm.m-w. Myœlibórz;19567;7527;4161;21,3;:;0;184;1173;2361;1980;1829;zachodniopomorskie;myœliborski;gm.m-w. Myœlibórz;32;10;4;3;Myœlibórz;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;myœliborski;gm.m-w. Myœlibórz;321004
zachodniopomorskie;myœliborski;gm.w. Nowogródek Pomorski;3354;1048;593;17,7;:;0;22;212;353;280;181;zachodniopomorskie;myœliborski;gm.w. Nowogródek Pomorski;32;10;5;2;Nowogródek Pomorski;gmina wiejska;43831;ZACHODNIOPOMORSKIE;myœliborski;gm.w. Nowogródek Pomorski;321005
zachodniopomorskie;policki;gm.w. Dobra (Szczeciñska);25061;12491;8465;33,8;:;0;719;2996;5538;1883;1355;zachodniopomorskie;policki;gm.w. Dobra (Szczeciñska);32;11;1;2;Dobra (Szczeciñska);gmina wiejska;43831;ZACHODNIOPOMORSKIE;policki;gm.w. Dobra (Szczeciñska);321101
zachodniopomorskie;policki;gm.w. Ko³baskowo;13782;6054;3642;26,4;:;0;274;1635;2555;936;654;zachodniopomorskie;policki;gm.w. Ko³baskowo;32;11;2;2;Ko³baskowo;gmina wiejska;43831;ZACHODNIOPOMORSKIE;policki;gm.w. Ko³baskowo;321102
zachodniopomorskie;policki;gm.m-w. Nowe Warpno;1624;692;466;28,7;:;0;21;114;219;204;134;zachodniopomorskie;policki;gm.m-w. Nowe Warpno;32;11;3;3;Nowe Warpno;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;policki;gm.m-w. Nowe Warpno;321103
zachodniopomorskie;policki;gm.m-w. Police;41117;17063;10704;26;:;0;490;3616;5612;4240;3105;zachodniopomorskie;policki;gm.m-w. Police;32;11;4;3;Police;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;policki;gm.m-w. Police;321104
zachodniopomorskie;pyrzycki;gm.w. Bielice;3142;1159;609;19,4;:;0;38;240;440;242;199;zachodniopomorskie;pyrzycki;gm.w. Bielice;32;12;1;2;Bielice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.w. Bielice;321201
zachodniopomorskie;pyrzycki;gm.w. Kozielice;2481;899;519;20,9;:;0;15;179;311;219;175;zachodniopomorskie;pyrzycki;gm.w. Kozielice;32;12;2;2;Kozielice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.w. Kozielice;321202
zachodniopomorskie;pyrzycki;gm.m-w. Lipiany;5794;2058;1258;21,7;:;0;33;322;619;541;543;zachodniopomorskie;pyrzycki;gm.m-w. Lipiany;32;12;3;3;Lipiany;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.m-w. Lipiany;321203
zachodniopomorskie;pyrzycki;gm.w. Przelewice;5115;1617;895;17,5;:;0;29;268;511;434;375;zachodniopomorskie;pyrzycki;gm.w. Przelewice;32;12;4;2;Przelewice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.w. Przelewice;321204
zachodniopomorskie;pyrzycki;gm.m-w. Pyrzyce;19227;7713;4828;25,1;:;0;160;1375;2492;1848;1838;zachodniopomorskie;pyrzycki;gm.m-w. Pyrzyce;32;12;5;3;Pyrzyce;gmina miejsko-wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.m-w. Pyrzyce;321205
zachodniopomorskie;pyrzycki;gm.w. Warnice;3443;1253;855;24,8;:;0;32;241;422;303;255;zachodniopomorskie;pyrzycki;gm.w. Warnice;32;12;6;2;Warnice;gmina wiejska;43831;ZACHODNIOPOMORSKIE;pyrzycki;gm.w. Warnice;321206
zachodniopomorskie;s³awieñski;m. Dar³owo;13574;6137;4231;31,2;:;0;145;1020;1858;1540;1574;zachodniopomorskie;s³awieñski;m. Dar³owo;32;13;1;1;Dar³owo;gmina miejska;43831;ZACHODNIOPOMORSKIE;s³awieñski;m. Dar³owo;321301
